ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
34,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:656(has_location)
25,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:917(__init__)
25,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:942(get_filename)
5,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1040(__init__)
1,0.000,0.000,0.000,0.000,<frozen codecs>:263(__init__)
1134,0.000,0.000,0.004,0.000,<frozen abc>:117(__instancecheck__)
132/107,0.000,0.000,0.002,0.000,<frozen abc>:121(__subclasscheck__)
25/9,0.000,0.000,0.073,0.008,<frozen importlib._bootstrap_external>:753(exec_module)
37,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap>:419(__enter__)
37,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:985(find_spec)
50,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:137(_path_split)
33,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:155(_path_is_mode_type)
5,0.000,0.000,0.065,0.013,<frozen importlib._bootstrap>:1386(_gcd_import)
75,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:89(_unpack_uint32)
1,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:169(_path_isdir)
1,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1449(path_hook_for_FileFinder)
15,0.000,0.000,0.000,0.000,<frozen _collections_abc>:900(__iter__)
37,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:232(__init__)
25,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:401(_check_name_wrapper)
2,0.000,0.000,0.000,0.000,<frozen os>:704(__getitem__)
37,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\_distutils_hack\__init__.py:101(find_spec)
12,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:442(_get_iscased)
331,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:494(_verbose_message)
55,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap>:635(cached)
30,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:369(_get_cached)
25,0.000,0.000,0.010,0.000,<frozen importlib._bootstrap_external>:509(_compile_bytecode)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\functools.py:35(update_wrapper)
12,0.000,0.000,0.000,0.000,<frozen _collections_abc>:108(_check_methods)
2,0.000,0.000,0.000,0.000,<frozen os>:1134(__subclasshook__)
5,0.000,0.000,0.000,0.000,<frozen _collections_abc>:313(__subclasshook__)
1,0.000,0.000,0.000,0.000,<frozen _collections_abc>:411(__subclasshook__)
6,0.000,0.000,0.000,0.000,<frozen _collections_abc>:439(__subclasshook__)
7,0.000,0.000,0.000,0.000,<frozen ntpath>:34(_get_bothseps)
7,0.000,0.000,0.000,0.000,<frozen _collections_abc>:792(get)
3,0.000,0.000,0.000,0.000,<frozen _collections_abc>:799(__contains__)
7,0.000,0.000,0.000,0.000,<frozen ntpath>:254(basename)
19,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:164(__len__)
10,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:587(isstring)
14,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:83(groups)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:172(__setitem__)
3,0.000,0.000,0.000,0.000,<frozen _collections_abc>:815(values)
3,0.000,0.000,0.000,0.000,<frozen _collections_abc>:834(__init__)
2,0.000,0.000,0.001,0.001,C:\Python314\Lib\re\__init__.py:287(compile)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:236(__init__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:1324(value)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:1724(_simple_enum)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:33(_combine_flags)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:77(__init__)
31,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:256(match)
9,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:746(__delattr__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:334(__init__)
42,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:36(_is_descriptor)
16,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:293(tell)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\functools.py:1095(__init__)
76,0.000,0.000,0.000,0.000,C:\Python314\Lib\collections\__init__.py:453(_make)
7,0.000,0.000,0.000,0.000,<frozen ntpath>:243(splitext)
51,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:46(_is_dunder)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\_distutils_hack\__init__.py:108(<lambda>)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\__init__.py:164(match)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\__init__.py:174(search)
2,0.000,0.000,0.001,0.001,C:\Python314\Lib\enum.py:1207(_add_alias_)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:98(closegroup)
11,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:113(__init__)
17,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:176(append)
35,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:261(get)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:449(_uniq)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:180(ismodule)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:188(ismethod)
48,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:77(_is_private)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:918(_check_for_existing_members_)
15,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:1576(_get_value)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:400(_mk_bitmap)
5,0.000,0.000,0.001,0.000,C:\Python314\Lib\re\_compiler.py:590(_code)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:231(__init__)
5,0.000,0.000,0.001,0.000,C:\Python314\Lib\re\_compiler.py:757(compile)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:187(__get__)
19,0.000,0.000,0.000,0.000,<frozen ntpath>:50(normcase)
79,0.000,0.000,0.001,0.000,C:\Python314\Lib\copy.py:228(_reconstruct)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:296(__hash__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\tokenize.py:358(detect_encoding)
1,0.000,0.000,0.000,0.000,<frozen ntpath>:661(realpath)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:947(fix_flags)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:947(_find_data_repr_)
1,0.000,0.000,0.001,0.001,C:\Python314\Lib\_py_warnings.py:217(_showwarnmsg)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:898(getmodule)
76,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:1067(tokeneater)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:1725(getattr_static)
5,0.000,0.000,0.002,0.000,C:\Python314\Lib\re\__init__.py:330(_compile)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:248(_optimize_charset)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:996(_find_new_)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:480(__new__)
252,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:1146(__new__)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:969(_find_data_type_)
7/5,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:450(_get_literal_prefix)
5,0.001,0.000,0.001,0.000,C:\Python314\Lib\enum.py:1041(_add_member_)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:221(_compile_charset)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:312(_class_escape)
7,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:372(_escape)
7/5,0.000,0.000,0.001,0.000,C:\Python314\Lib\re\_parser.py:452(_parse_sub)
7/5,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:512(_parse)
5,0.000,0.000,0.001,0.000,C:\Python314\Lib\re\_parser.py:963(parse)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:2307(_signature_from_function)
6/3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:2413(_signature_from_callable)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:2972(__init__)
1,0.001,0.001,0.003,0.003,C:\Python314\Lib\enum.py:1740(convert_class)
11/5,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:39(_compile)
13/7,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:178(getwidth)
46,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_parser.py:240(__next)
2,0.000,0.000,0.001,0.000,C:\Python314\Lib\collections\__init__.py:361(namedtuple)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\copyreg.py:112(_slotnames)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\json\encoder.py:207(iterencode)
1646,0.034,0.000,0.042,0.000,C:\Python314\Lib\site-packages\numpy\lib\_index_tricks_impl.py:146(__getitem__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\functools.py:1110(__get__)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:239(__set_name__)
9,0.000,0.000,0.000,0.000,C:\Python314\Lib\enum.py:342(__setitem__)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\re\_compiler.py:481(_get_charset_prefix)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:1115(getblock)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\_py_warnings.py:153(_formatwarnmsg_impl)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\linecache.py:74(checkcache)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:2031(_signature_bound_method)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:663(unwrap)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:858(getsourcefile)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:950(findsource)
6,0.000,0.000,0.028,0.005,C:\Python314\Lib\logging\__init__.py:1641(_log)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:2965(__new__)
34,0.000,0.000,0.000,0.000,D:\C2SE50\Elderly-Behavior-Monitoring-and-Care-Support-System\AI_Service\Camera_Service\functional.py:14(scalar_values)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:86(_wrapreduction_any_all)
22,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:46(__new__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numeric.py:1790(indices)
40,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:272(__eq__)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:818(getfile)
77,0.000,0.000,0.000,0.000,C:\Python314\Lib\tokenize.py:581(_generate_tokens_from_c_tokenizer)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\linecache.py:106(updatecache)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:907(get_annotations)
19,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:408(notify)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:66(_wrapreduction)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\tokenize.py:400(find_cookie)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numeric.py:1431(normalize_axis_tuple)
2,0.008,0.004,0.008,0.004,C:\Python314\Lib\site-packages\numpy\_core\_methods.py:96(_clip)
2,0.000,0.000,0.008,0.004,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:2207(clip)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_function_base_impl.py:272(flip)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_version.py:53(__init__)
12,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\getlimits.py:178(__new__)
319,0.001,0.000,0.002,0.000,C:\Python314\Lib\copy.py:62(copy)
463,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1765(isEnabledFor)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\functools.py:65(wraps)
79,0.000,0.000,0.000,0.000,C:\Python314\Lib\copyreg.py:103(__newobj__)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:184(isclass)
10,0.000,0.000,0.000,0.000,C:\Python314\Lib\collections\__init__.py:435(<genexpr>)
1,0.000,0.000,0.001,0.001,C:\Python314\Lib\_py_warnings.py:133(_showwarnmsg_impl)
22,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\multiarray.py:197(concatenate)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:864(<genexpr>)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:867(<genexpr>)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\_py_warnings.py:89(_get_context)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\_py_warnings.py:576(__init__)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:3050(replace)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\linecache.py:64(_source_unavailable)
34,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numeric.py:323(full)
291,0.000,0.000,0.001,0.000,C:\Python314\Lib\contextlib.py:108(__init__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\linecache.py:22(getline)
11,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:2733(name)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:2737(default)
10,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:2745(kind)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:3042(parameters)
78,0.000,0.000,0.001,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:38(_wrapit)
9,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:267(isfunction)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:373(istraceback)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:68(__init__)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:261(__forward_code__)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:1131(_get_dunder_annotations)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:410(update)
7,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:250(__forward_arg__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\tokenize.py:457(open)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numerictypes.py:475(issubdtype)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\annotationlib.py:1104(_rewrite_star_unpack)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:311(remove)
48,0.000,0.000,0.000,0.000,C:\Python314\Lib\_weakrefset.py:35(__contains__)
1646,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\multiarray.py:710(result_type)
34,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\multiarray.py:1085(copyto)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:1058(__init__)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:1712(_shadowed_dict)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:53(_cb)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:309(__init__)
2,0.000,0.000,0.001,0.001,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:3482(ndim)
291,0.000,0.000,0.002,0.000,C:\Python314\Lib\contextlib.py:136(__enter__)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:383(isframe)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:401(iscode)
10,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:3027(<genexpr>)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:3319(signature)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\tokenize.py:382(read_or_stop)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numerictypes.py:293(issubclass_)
42,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:325(__getitem__)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:1686(_check_class)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:334(__setitem__)
128,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:356(get)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\inspect.py:3032(from_callable)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:328(__len__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\tokenize.py:500(generate_tokens)
4,0.000,0.000,0.001,0.000,C:\Python314\Lib\site-packages\numpy\_core\_methods.py:39(_amax)
4,0.000,0.000,0.001,0.000,C:\Python314\Lib\site-packages\numpy\_core\_methods.py:43(_amin)
291,0.000,0.000,0.001,0.000,C:\Python314\Lib\contextlib.py:303(helper)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\linecache.py:32(getlines)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\tokenize.py:388(check)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\weakref.py:68(__call__)
25,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:328(_is_owned)
80,0.000,0.000,0.009,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:48(_wrapfunc)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:126(RLock)
10,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numeric.py:1480(<genexpr>)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:2436(any)
78,0.000,0.000,0.001,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:207(reshape)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:3011(max)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numeric.py:1489(_moveaxis_dispatcher)
78,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:203(_reshape_dispatcher)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\contextlib.py:276(contextmanager)
18,0.000,0.000,0.000,0.000,C:\Python314\Lib\contextlib.py:485(__init__)
16,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\shape_base.py:206(_arrays_for_stack_dispatcher)
3,0.000,0.000,0.001,0.000,C:\Python314\Lib\site-packages\numpy\_core\_methods.py:55(_any)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\_methods.py:64(_all)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\numeric.py:1493(moveaxis)
291,0.000,0.000,0.001,0.000,C:\Python314\Lib\contextlib.py:145(__exit__)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\copy.py:110(deepcopy)
18,0.000,0.000,0.000,0.000,C:\Python314\Lib\contextlib.py:716(__aexit__)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:337(wait)
6,0.000,0.000,0.027,0.005,C:\Python314\Lib\logging\__init__.py:1721(callHandlers)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:184(_type_check)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:3827(__getattr__)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1592(findCaller)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_function_base_impl.py:1402(diff)
6,0.000,0.000,0.001,0.000,C:\Python314\Lib\logging\__init__.py:699(format)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1410(_fixupParents)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1362(getLogger)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:298(__init__)
34,0.073,0.002,0.117,0.003,D:\C2SE50\Elderly-Behavior-Monitoring-and-Care-Support-System\AI_Service\Camera_Service\functional.py:35(scalar_square_add_gauss_with_max)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:2202(_clip_dispatcher)
8,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:2431(_any_dispatcher)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:3006(_max_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\fromnumeric.py:3478(_ndim_dispatcher)
18,0.000,0.000,0.000,0.000,C:\Python314\Lib\contextlib.py:713(__aenter__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\_core\getlimits.py:336(tiny)
4,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:952(_make_forward_ref)
19,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:313(__enter__)
19,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:316(__exit__)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:322(_release_save)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:325(_acquire_restore)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:630(set)
7,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:438(notify_all)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:1135(name)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:1166(native_id)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:1586(main_thread)
43,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:2300(cast)
13,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:396(inner)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_index_tricks_impl.py:773(__getitem__)
16,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_stride_tricks_impl.py:514(broadcast_arrays)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:543(__repr__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:564(__getitem__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:3109(_namedtuple_mro_entries)
3,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:615(is_set)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\threading.py:1470(current_thread)
5,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:175(_type_convert)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:2934(_make_nmtuple)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:743(Optional)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:2974(<genexpr>)
383,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_function_base_impl.py:363(iterable)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\typing.py:2941(_make_eager_annotate)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\copy.py:212(_keep_alive)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:463(_format)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:205(_checkLevel)
12,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:840(filter)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:677(usesTime)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:683(formatMessage)
16,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_stride_tricks_impl.py:510(_broadcast_arrays_dispatcher)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_function_base_impl.py:268(_flip_dispatcher)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_function_base_impl.py:1398(_diff_dispatcher)
16,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_stride_tricks_impl.py:446(_broadcast_shape)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1131(flush)
6,0.000,0.000,0.026,0.004,C:\Python314\Lib\logging\__init__.py:1139(emit)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:455(usesTime)
2,0.000,0.000,0.000,0.000,C:\Python314\Lib\copy.py:172(_deepcopy_list)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:470(format)
6,0.000,0.000,0.001,0.000,C:\Python314\Lib\logging\__init__.py:988(format)
452,0.000,0.000,0.001,0.000,C:\Python314\Lib\logging\__init__.py:1498(debug)
11,0.000,0.000,0.028,0.003,C:\Python314\Lib\logging\__init__.py:1510(info)
16,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_shape_base_impl.py:621(_column_stack_dispatcher)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:820(__init__)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1302(__init__)
10,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1354(disable)
18,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:197(_is_internal_frame)
1,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1478(__init__)
182,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\PIL\Image.py:542(im)
9,0.000,0.000,0.007,0.001,C:\Python314\Lib\site-packages\PIL\Image.py:710(__array_interface__)
6,0.000,0.000,0.001,0.000,C:\Python314\Lib\logging\__init__.py:1626(makeRecord)
16,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\numpy\lib\_shape_base_impl.py:625(column_stack)
9,0.000,0.000,0.000,0.000,C:\Python314\Lib\site-packages\PIL\Image.py:233(_conv_type_shape)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:129(getLevelName)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:391(getMessage)
10,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:1751(getEffectiveLevel)
6,0.000,0.000,0.000,0.000,C:\Python314\Lib\logging\__init__.py:167(<lambda>)
6,0.000,0.000,0.026,0.004,C:\Python314\Lib\logging\__init__.py:1011(handle)
